row,y,split
415,0,train
416,0,calib
417,1,train
418,0,train
419,0,train
420,0,train
421,0,train
422,1,train
423,0,train
424,0,test
425,0,train
426,0,test
427,0,train
428,0,train
429,0,calib
430,0,train
431,0,calib
432,0,test
433,0,calib
434,0,test
435,0,train
436,0,train
437,0,train
438,0,train
439,0,train
440,0,train
441,0,calib
442,0,test
443,0,test
444,0,train
445,0,train
446,0,train
447,0,train
448,0,test
449,0,calib
450,0,train
451,0,train
452,0,train
453,0,test
454,0,train
455,0,train
456,0,train
457,0,test
458,0,train
459,0,train
460,0,train
461,0,test
462,0,calib
463,0,train
464,0,train
465,0,test
466,0,calib
467,0,calib
468,0,train
469,0,train
470,0,train
471,0,train
472,0,train
473,0,train
474,0,test
475,0,train
476,0,train
477,0,train
478,0,train
479,0,train
480,0,calib
481,0,train
482,0,train
483,0,calib
484,0,train
485,0,test
486,0,train
487,0,test
488,0,train
489,0,test
490,0,train
491,1,train
492,1,calib
493,0,test
494,0,test
495,0,test
496,0,train
497,0,train
498,0,train
499,0,train
500,0,calib
501,0,train
502,0,train
503,0,train
504,0,train
505,1,train
506,0,train
507,0,test
508,0,calib
509,0,train
510,0,train
511,0,calib
512,0,train
513,0,calib
514,0,train
515,0,train
516,0,train
517,0,calib
518,0,test
519,0,train
520,0,train
521,0,test
522,0,calib
523,1,calib
524,0,train
525,0,train
526,0,train
527,0,train
528,0,train
529,0,train
530,0,train
531,0,train
532,1,calib
533,0,train
534,1,train
535,0,train
536,0,train
537,0,calib
538,0,train
539,0,test
540,0,train
541,0,train
542,1,calib
543,0,calib
544,0,calib
545,0,calib
546,0,train
547,0,train
548,0,calib
549,0,test
550,0,calib
551,0,train
552,0,calib
553,0,test
554,0,train
555,0,train
556,1,train
557,0,test
558,0,train
559,0,train
560,0,train
561,0,train
562,0,test
563,0,test
564,0,train
565,1,train
566,0,test
567,0,train
568,1,test
569,0,test
570,0,train
571,0,train
572,0,test
573,0,train
574,0,train
575,0,train
576,0,test
577,0,train
578,0,train
579,1,test
580,0,train
581,0,train
582,0,test
583,0,train
584,0,train
585,0,train
586,0,calib
587,0,train
588,0,calib
589,0,train
590,1,train
591,0,calib
592,0,test
593,1,train
594,0,train
595,1,train
596,0,train
597,0,calib
598,1,train
599,1,calib
600,0,train
601,0,train
602,0,train
603,0,train
604,0,test
605,0,test
606,0,test
607,0,calib
608,0,test
609,0,train
610,0,train
611,0,calib
612,0,train
613,1,calib
614,0,test
615,0,train
616,0,test
617,0,calib
618,0,train
619,0,test
620,0,calib
621,0,test
622,0,train
623,0,calib
624,0,train
625,0,test
626,0,train
627,0,train
628,0,calib
629,0,test
630,0,train
631,0,train
632,0,train
633,0,train
634,0,test
635,0,train
636,0,calib
637,0,train
638,0,train
639,0,train
640,0,train
641,0,train
642,0,train
643,0,train
644,0,train
645,0,test
646,0,test
647,0,test
648,0,train
649,0,test
650,0,train
651,0,calib
652,0,calib
653,1,test
654,1,calib
655,0,calib
656,0,train
657,0,train
658,0,train
659,0,train
660,0,calib
661,0,train
662,1,calib
663,1,calib
664,0,train
665,0,test
666,0,train
667,0,train
668,0,test
669,0,calib
670,0,calib
671,0,train
672,0,calib
673,0,train
674,0,train
675,0,calib
676,0,train
677,0,test
678,0,train
679,0,calib
680,0,test
681,0,test
682,0,train
683,0,train
684,0,calib
685,0,train
686,0,train
687,0,train
688,0,train
689,0,train
690,0,train
691,0,test
692,0,train
693,0,train
694,1,train
695,0,test
696,0,train
697,1,train
698,1,test
699,0,train
700,1,calib
701,0,train
702,0,train
703,0,train
704,0,calib
705,0,test
706,0,train
707,0,calib
708,0,test
709,0,calib
710,0,train
711,0,train
712,0,train
713,0,calib
714,0,train
715,0,train
716,0,train
717,0,train
718,0,train
719,0,test
720,0,calib
721,0,train
722,0,train
723,0,train
724,0,test
725,1,calib
726,0,test
727,0,train
728,0,test
729,0,train
730,0,test
731,0,train
732,1,test
733,1,calib
734,0,train
735,0,train
736,0,calib
737,1,calib
738,0,train
739,0,train
740,0,test
741,0,train
742,0,test
743,0,calib
744,0,train
745,0,train
746,0,train
747,0,calib
748,1,train
749,0,train
750,0,train
751,0,train
752,0,test
753,0,train
754,0,train
755,0,test
756,0,train
757,0,train
758,0,calib
759,0,calib
760,0,train
761,0,train
762,0,calib
763,0,train
764,0,test
765,0,train
766,0,train
767,0,calib
768,0,test
769,0,train
770,0,train
771,0,train
772,0,train
773,0,train
774,0,train
775,0,test
776,1,test
777,0,calib
778,0,train
779,0,calib
780,0,test
781,0,train
782,0,train
783,0,test
784,0,train
785,1,calib
786,0,test
787,0,train
788,1,calib
789,0,calib
790,0,train
791,0,train
792,0,train
793,0,train
794,1,train
795,1,test
796,0,test
797,0,calib
798,1,train
799,0,calib
800,0,test
801,0,calib
802,1,test
803,0,train
804,0,calib
805,0,train
806,0,train
807,0,test
808,0,train
809,0,test
810,0,test
811,0,train
812,1,train
813,1,calib
814,1,test
815,0,train
816,0,calib
817,0,train
818,0,test
819,0,train
820,0,train
821,0,calib
822,0,train
823,0,train
824,0,train
825,0,train
826,0,test
827,0,train
828,0,train
829,0,train
830,0,train
831,0,test
832,0,calib
833,0,calib
834,0,train
835,1,calib
836,0,test
837,1,train
838,0,train
839,0,calib
840,0,train
841,1,test
842,0,test
843,0,train
844,0,test
845,0,train
846,0,calib
847,0,calib
848,0,test
849,0,train
850,0,calib
851,0,train
852,0,train
853,0,train
854,0,train
855,0,test
856,0,calib
857,0,train
858,0,calib
859,1,train
860,0,train
861,0,train
862,0,train
863,0,calib
864,0,train
865,0,train
866,0,train
867,0,calib
868,0,train
869,0,calib
870,0,train
871,0,train
872,0,test
873,0,train
874,0,train
875,0,train
876,0,train
877,0,train
878,0,test
879,0,train
880,0,train
881,0,train
882,0,train
883,0,train
884,0,test
885,0,train
886,0,test
887,0,train
888,0,train
889,0,train
890,0,train
891,0,train
892,0,train
893,0,test
894,0,test
895,0,train
896,0,train
897,0,test
898,0,train
899,0,train
900,0,train
901,0,calib
902,0,train
903,0,train
904,0,train
905,0,train
906,1,train
907,0,calib
908,1,train
909,1,train
910,0,train
911,0,train
912,0,calib
913,0,calib
914,0,train
915,0,train
916,0,test
917,0,train
918,0,train
919,0,test
920,0,test
921,0,train
922,0,test
923,0,test
924,0,train
925,0,calib
926,0,train
927,1,calib
928,0,train
929,0,calib
930,0,train
931,0,train
932,1,train
933,0,test
934,0,train
935,0,train
936,0,test
937,0,calib
938,0,train
939,0,calib
940,0,test
941,0,calib
942,1,train
943,0,test
944,0,train
945,0,train
946,0,train
947,0,test
948,0,train
949,1,calib
950,1,calib
951,0,train
952,0,test
953,0,calib
954,0,test
955,0,test
956,1,calib
957,0,calib
958,0,test
959,0,train
960,0,train
961,0,train
962,0,test
963,0,train
964,0,calib
965,0,calib
966,1,train
967,0,calib
968,0,test
969,0,train
970,0,test
971,0,train
972,0,train
973,0,train
974,0,train
975,0,train
976,0,train
977,0,train
978,0,test
979,0,train
980,0,calib
981,0,test
982,0,test
983,0,calib
984,1,test
985,0,train
986,0,train
987,0,train
988,0,calib
989,0,train
990,0,train
991,0,train
992,0,train
993,0,calib
994,0,train
995,0,train
996,0,test
997,0,train
998,0,test
999,1,train
1000,0,train
1001,0,test
1002,0,train
1003,1,test
1004,0,train
1005,0,train
1006,0,test
1007,0,test
1008,0,train
1009,0,test
1010,0,train
1011,0,test
1012,0,calib
1013,0,train
1014,0,test
1015,0,train
1016,0,calib
1017,0,train
1018,1,train
1019,0,train
1020,0,train
1021,0,test
1022,0,train
1023,0,train
1024,1,test
1025,1,train
1026,0,train
1027,0,calib
1028,0,train
1029,0,test
1030,0,calib
1031,1,train
1032,0,train
1033,0,test
1034,0,train
1035,0,train
1036,0,test
1037,0,train
1038,0,test
1039,1,train
1040,0,calib
1041,0,train
1042,0,train
1043,0,train
1044,0,train
1045,0,test
1046,0,train
1047,1,train
1048,0,train
1049,0,train
1050,0,train
1051,0,train
1052,0,train
1053,0,test
1054,0,test
1055,0,calib
1056,0,train
1057,0,train
1058,0,train
1059,0,train
1060,0,train
1061,0,train
1062,0,test
1063,0,train
1064,1,test
1065,0,train
1066,0,train
1067,0,train
1068,0,train
1069,0,test
1070,0,train
1071,1,train
1072,0,train
1073,0,train
1074,0,train
1075,0,train
1076,0,train
1077,1,train
1078,0,train
1079,0,train
1080,0,train
1081,1,calib
1082,0,calib
1083,0,train
1084,0,train
1085,0,train
1086,0,train
1087,0,test
1088,1,calib
1089,0,train
1090,0,test
1091,0,test
1092,0,test
1093,0,train
1094,0,calib
1095,1,train
1096,0,test
1097,0,train
1098,0,train
1099,1,train
1100,0,train
1101,0,train
1102,0,train
1103,1,train
1104,0,calib
1105,0,train
1106,1,train
1107,0,train
1108,0,test
1109,0,train
1110,0,calib
1111,1,test
1112,0,train
1113,0,test
1114,0,train
1115,0,train
1116,0,test
1117,0,train
1118,0,test
1119,0,calib
1120,0,train
1121,0,train
1122,0,train
1123,0,calib
1124,0,train
1125,0,train
1126,0,train
1127,0,train
1128,0,calib
1129,0,test
1130,1,train
1131,0,train
1132,1,train
1133,0,train
1134,0,test
1135,0,test
1136,0,train
1137,0,train
1138,0,train
1139,0,test
1140,0,train
1141,0,calib
1142,0,train
1143,0,test
1144,0,train
1145,0,test
1146,0,train
1147,0,calib
1148,0,train
1149,0,train
1150,0,calib
1151,0,train
1152,1,test
1153,0,calib
1154,1,calib
1155,0,test
1156,0,calib
1157,0,train
1158,0,test
1159,0,calib
1160,0,test
1161,0,train
1162,0,train
1163,0,test
1164,0,train
1165,0,test
1166,1,train
1167,0,train
1168,0,train
1169,0,train
1170,0,train
1171,0,calib
1172,0,train
1173,0,test
1174,0,calib
1175,0,test
1176,0,test
1177,0,test
1178,0,train
1179,0,train
1180,0,train
1181,0,train
1182,0,train
1183,0,train
1184,0,train
1185,0,train
1186,0,test
1187,1,test
1188,0,train
1189,0,calib
1190,0,test
1191,0,train
1192,0,train
1193,0,train
1194,0,train
1195,1,train
1196,0,train
1197,0,train
1198,0,test
1199,0,calib
1200,0,calib
1201,0,train
1202,0,calib
1203,0,train
1204,1,train
1205,0,test
1206,0,test
1207,1,train
1208,0,calib
1209,0,train
1210,0,calib
1211,0,test
1212,0,train
1213,0,train
1214,0,train
1215,1,train
1216,0,calib
1217,0,train
1218,0,test
1219,0,train
1220,0,train
1221,0,train
1222,0,train
1223,0,test
1224,0,test
1225,0,test
1226,0,train
1227,0,test
1228,1,train
1229,0,train
1230,0,train
1231,1,calib
1232,0,train
1233,0,test
1234,0,test
1235,0,train
1236,0,train
1237,0,train
1238,0,train
1239,0,train
1240,1,train
1241,0,train
1242,1,train
1243,1,calib
1244,0,train
1245,0,train
1246,0,train
1247,0,train
1248,0,train
1249,0,train
1250,0,calib
1251,0,train
1252,0,calib
1253,1,train
1254,1,test
1255,0,test
1256,1,train
1257,0,test
1258,0,test
1259,1,train
1260,1,train
1261,1,test
1262,1,train
1263,0,test
1264,0,calib
1265,0,calib
1266,0,test
1267,1,calib
1268,0,train
1269,0,train
1270,0,calib
1271,0,train
1272,1,test
1273,0,train
1274,0,train
1275,1,train
1276,0,train
1277,0,train
1278,0,train
1279,0,train
1280,0,train
1281,0,test
1282,0,test
1283,0,test
1284,0,train
1285,0,train
1286,1,train
1287,0,test
1288,0,calib
1289,0,calib
1290,0,calib
1291,0,train
1292,0,test
1293,1,test
1294,1,train
1295,0,train
1296,0,test
1297,0,test
1298,0,train
1299,0,train
1300,0,calib
1301,0,train
1302,0,train
1303,0,calib
1304,0,calib
1305,0,calib
1306,0,train
1307,0,test
1308,0,train
1309,0,train
1310,0,train
1311,0,train
1312,1,train
1313,0,train
1314,0,train
1315,0,test
1316,0,calib
1317,0,train
1318,0,train
1319,0,test
1320,0,train
1321,1,train
1322,0,test
1323,1,train
1324,0,test
1325,0,calib
1326,0,train
1327,0,train
1328,0,calib
1329,0,train
1330,0,train
1331,0,train
1332,1,train
1333,0,train
1334,0,train
1335,0,train
1336,0,test
1337,0,train
1338,0,train
1339,0,train
1340,0,train
1341,0,train
1342,1,train
1343,0,calib
1344,0,train
1345,0,calib
1346,1,calib
1347,0,calib
1348,0,train
1349,0,calib
1350,0,test
1351,0,train
1352,0,train
1353,0,train
1354,0,calib
1355,0,train
1356,0,train
1357,0,test
1358,0,test
1359,0,train
1360,0,calib
1361,1,calib
1362,0,train
1363,0,train
1364,0,train
1365,0,train
1366,0,train
1367,0,train
1368,0,train
1369,0,train
1370,0,train
1371,0,train
1372,0,test
1373,0,train
1374,1,train
1375,1,train
1376,0,train
1377,0,train
1378,1,test
1379,0,test
1380,1,train
1381,0,train
1382,1,test
1383,0,calib
1384,0,train
1385,0,train
1386,0,train
1387,0,test
1388,0,train
1389,0,test
1390,0,train
1391,0,train
1392,0,train
1393,0,test
1394,0,train
1395,0,calib
1396,0,train
1397,0,train
1398,0,calib
1399,1,calib
1400,0,train
1401,0,train
1402,0,calib
1403,0,train
1404,0,calib
1405,1,train
1406,0,train
1407,0,calib
1408,0,train
1409,0,calib
1410,0,train
1411,0,train
1412,0,train
1413,0,train
1414,0,train
1415,0,calib
1416,0,test
1417,0,train
1418,0,train
1419,0,test
1420,1,test
1421,0,test
1422,0,calib
1423,0,test
1424,0,train
1425,0,calib
1426,0,train
1427,0,train
1428,0,test
1429,1,calib
1430,0,train
1431,0,train
1432,1,train
1433,1,train
1434,1,test
1435,0,train
1436,0,test
1437,1,test
1438,0,train
1439,0,train
1440,0,test
1441,0,calib
1442,0,train
1443,0,train
1444,1,train
1445,1,train
1446,0,train
1447,0,test
1448,0,test
1449,0,train
1450,0,train
1451,1,calib
1452,0,train
1453,1,train
1454,0,test
1455,0,train
1456,0,train
1457,0,train
1458,0,train
1459,1,train
1460,0,test
1461,0,train
1462,0,calib
1463,0,train
1464,0,train
1465,0,test
1466,0,calib
1467,0,train
1468,0,train
1469,0,test
1470,0,test
1471,0,train
1472,1,calib
1473,0,train
1474,0,calib
1475,0,train
1476,0,calib
1477,0,test
1478,1,train
1479,0,test
1480,0,calib
1481,0,test
1482,0,test
1483,0,train
1484,0,train
1485,1,calib
1486,0,train
1487,0,test
1488,0,train
1489,1,train
1490,0,train
1491,1,train
1492,0,test
1493,0,train
1494,0,train
1495,0,train
1496,0,train
1497,0,train
1498,0,calib
1499,0,train
1500,0,calib
1501,0,train
1502,0,train
1503,0,train
1504,0,train
1505,0,train
1506,1,test
1507,0,train
1508,0,test
1509,0,test
1510,0,train
1511,0,train
1512,0,calib
1513,0,test
1514,0,train
1515,0,train
1516,0,train
1517,0,test
1518,0,train
1519,0,train
1520,0,train
1521,0,calib
1522,0,train
1523,0,train
1524,0,calib
1525,0,train
1526,0,train
1527,0,test
1528,0,train
1529,0,train
1530,1,train
1531,0,test
1532,1,train
1533,0,calib
1534,0,test
1535,1,train
1536,0,train
1537,1,train
1538,0,calib
1539,0,calib
1540,1,train
1541,0,train
1542,0,test
1543,0,train
1544,0,train
1545,0,train
1546,1,calib
1547,0,calib
1548,0,train
1549,0,train
1550,0,train
1551,0,train
1552,0,calib
1553,0,train
1554,0,test
1555,1,train
1556,0,train
1557,0,test
1558,0,test
1559,0,train
1560,0,train
1561,0,train
1562,0,train
1563,0,calib
1564,0,calib
1565,0,train
1566,1,calib
1567,0,calib
1568,1,train
1569,0,train
1570,0,train
1571,0,test
1572,0,train
1573,0,test
1574,0,calib
1575,0,test
1576,0,train
1577,1,test
1578,0,train
1579,1,calib
1580,0,train
1581,0,train
1582,0,train
1583,1,train
1584,0,calib
1585,1,test
1586,0,train
1587,0,train
1588,0,test
1589,0,test
1590,0,test
1591,0,test
1592,0,calib
1593,0,train
1594,0,calib
1595,0,train
1596,0,train
1597,0,test
1598,0,train
1599,0,train
1600,0,test
1601,0,train
1602,0,train
1603,0,train
1604,0,test
1605,0,train
1606,0,train
1607,0,train
1608,0,train
1609,0,calib
1610,0,test
1611,0,train
1612,0,train
1613,1,train
1614,1,train
1615,0,test
1616,0,calib
1617,0,train
1618,0,train
1619,0,calib
1620,0,train
1621,0,calib
1622,0,train
1623,0,train
1624,0,calib
1625,1,test
1626,0,train
1627,0,train
1628,1,train
1629,1,train
1630,1,train
1631,0,test
1632,0,test
1633,0,test
1634,0,calib
1635,0,calib
1636,1,train
1637,1,train
1638,0,train
1639,0,calib
1640,0,train
1641,0,test
1642,0,calib
1643,0,test
1644,0,train
1645,0,test
1646,0,train
1647,0,test
1648,0,calib
1649,0,train
1650,0,train
1651,0,train
1652,0,train
1653,0,test
1654,0,test
1655,0,test
1656,0,calib
1657,0,train
1658,0,train
1659,0,train
1660,0,train
1661,0,train
1662,0,train
1663,0,calib
1664,0,train
1665,1,train
1666,0,train
1667,1,calib
1668,0,train
1669,1,test
1670,0,calib
1671,0,train
1672,0,train
1673,0,test
1674,0,calib
1675,0,calib
1676,0,test
1677,0,train
1678,0,train
1679,0,train
1680,0,calib
1681,0,test
1682,0,train
1683,1,train
1684,0,test
1685,0,calib
1686,0,calib
1687,0,test
1688,0,train
1689,0,calib
1690,0,train
1691,0,train
1692,0,train
1693,0,calib
1694,0,train
1695,0,train
1696,0,train
1697,0,train
1698,0,test
1699,0,calib
1700,0,calib
1701,0,train
1702,0,calib
1703,1,train
1704,0,calib
1705,0,test
1706,0,train
1707,1,test
1708,0,train
1709,0,test
1710,0,calib
1711,0,test
1712,0,train
1713,0,train
1714,0,train
1715,0,train
1716,0,train
1717,0,calib
1718,0,train
1719,0,train
1720,0,train
1721,0,train
1722,0,test
1723,0,train
1724,0,train
1725,1,train
1726,0,test
1727,0,train
1728,0,calib
1729,0,train
1730,0,train
1731,1,train
1732,0,train
1733,0,train
1734,1,calib
1735,0,calib
1736,0,test
1737,0,train
1738,0,train
1739,1,test
1740,0,test
1741,0,train
1742,0,train
1743,0,train
1744,0,test
1745,1,test
1746,0,test
1747,0,train
1748,1,train
1749,0,train
1750,0,train
1751,0,train
1752,0,calib
1753,0,train
1754,1,train
1755,0,train
1756,0,train
1757,0,train
1758,0,train
1759,0,train
1760,0,calib
1761,0,train
1762,0,train
1763,0,calib
1764,0,calib
1765,1,calib
1766,0,train
1767,0,train
1768,0,train
1769,0,test
1770,0,train
1771,0,train
1772,0,train
1773,0,train
1774,0,train
1775,0,train
1776,0,test
1777,1,train
1778,1,train
1779,0,train
1780,0,train
1781,0,calib
1782,0,test
1783,1,train
1784,0,calib
1785,0,train
1786,1,train
1787,0,train
1788,0,train
1789,0,calib
1790,1,train
1791,0,calib
1792,0,train
1793,0,train
1794,0,calib
1795,1,train
1796,0,test
1797,0,train
1798,1,train
1799,0,calib
1800,0,calib
1801,0,train
1802,0,calib
1803,0,train
1804,0,train
1805,0,train
1806,0,calib
1807,0,test
1808,0,train
1809,0,train
1810,1,calib
1811,0,calib
1812,1,train
1813,0,calib
1814,0,calib
1815,0,calib
1816,1,train
1817,0,train
1818,0,calib
1819,0,test
1820,0,calib
1821,0,train
1822,1,test
1823,0,test
1824,0,train
1825,0,train
1826,0,train
1827,0,train
1828,0,train
1829,0,train
1830,0,train
1831,0,train
1832,0,calib
1833,0,train
1834,0,train
1835,0,test
1836,0,train
1837,0,train
1838,0,train
1839,0,calib
1840,0,train
1841,0,calib
1842,0,calib
1843,1,train
1844,0,train
1845,0,train
1846,0,train
1847,0,test
1848,0,train
1849,0,calib
1850,0,train
1851,0,calib
1852,0,calib
1853,0,test
1854,0,test
1855,0,test
1856,0,calib
1857,0,test
1858,1,calib
1859,0,test
1860,0,calib
1861,0,train
1862,0,train
1863,0,calib
1864,0,train
1865,0,train
1866,0,calib
1867,0,calib
1868,0,train
1869,0,calib
1870,0,train
1871,0,train
1872,0,calib
1873,0,train
1874,0,train
1875,0,train
1876,0,train
1877,0,train
1878,0,train
1879,0,train
1880,0,train
1881,0,test
1882,0,calib
1883,0,train
1884,0,calib
1885,0,train
1886,0,test
1887,1,calib
1888,0,test
1889,0,test
1890,0,train
1891,0,train
1892,0,calib
1893,0,train
1894,0,train
1895,0,test
1896,0,train
1897,0,test
1898,0,train
1899,0,calib
1900,0,train
1901,0,test
1902,0,test
1903,0,test
1904,0,train
1905,0,calib
1906,0,train
1907,0,test
1908,0,test
1909,0,test
1910,0,train
1911,0,train
1912,0,train
1913,0,train
1914,0,train
1915,0,train
1916,1,test
1917,0,train
1918,0,test
1919,0,train
1920,0,test
1921,0,train
1922,0,train
1923,0,test
1924,0,train
1925,0,test
1926,0,train
1927,0,test
1928,0,test
1929,0,train
1930,1,train
1931,0,test
1932,0,train
1933,0,calib
1934,0,train
1935,0,test
1936,0,train
1937,0,train
1938,0,train
1939,0,calib
1940,0,calib
1941,0,train
1942,0,calib
1943,0,train
1944,0,calib
1945,1,train
1946,0,train
1947,0,train
1948,0,test
1949,0,train
1950,0,calib
1951,0,test
1952,0,train
1953,0,train
1954,0,train
1955,1,train
1956,0,train
1957,0,train
1958,0,test
1959,1,train
1960,0,train
1961,0,train
1962,0,test
1963,0,train
1964,0,test
1965,0,train
1966,0,calib
1967,0,train
1968,0,train
1969,0,calib
1970,0,calib
1971,0,test
1972,1,train
1973,0,test
1974,0,calib
1975,1,calib
1976,0,calib
1977,0,train
1978,0,test
1979,0,calib
1980,0,calib
1981,0,train
1982,0,train
1983,0,train
1984,0,calib
1985,0,train
1986,0,train
1987,1,calib
1988,0,train
1989,1,test
1990,1,train
1991,0,test
1992,0,train
1993,0,calib
1994,0,train
1995,0,calib
1996,0,train
1997,0,calib
1998,0,train
1999,0,test
2000,0,train
2001,0,test
2002,0,train
2003,0,calib
2004,1,train
2005,0,train
2006,1,train
2007,0,train
2008,0,train
2009,1,calib
2010,0,calib
2011,0,test
2012,0,train
2013,0,calib
2014,0,train
2015,0,test
2016,0,train
2017,0,train
2018,0,train
2019,0,test
2020,0,test
2021,0,calib
2022,0,train
2023,0,calib
2024,0,train
2025,0,train
2026,0,test
2027,0,calib
2028,0,train
2029,0,train
2030,0,train
2031,0,calib
2032,0,calib
2033,0,train
2034,0,train
2035,0,train
2036,0,test
2037,0,train
2038,0,train
2039,0,train
2040,0,train
2041,0,train
2042,0,train
2043,0,train
2044,0,test
2045,0,calib
2046,0,train
2047,0,train
2048,0,train
2049,0,train
2050,0,test
2051,0,train
2052,0,train
2053,0,calib
2054,0,test
2055,0,test
2056,0,train
2057,0,train
2058,0,train
2059,0,train
2060,0,train
2061,1,train
2062,0,train
2063,0,train
2064,0,calib
2065,0,train
2066,0,calib
2067,1,train
2068,0,calib
2069,0,test
2070,0,train
2071,0,train
2072,0,train
2073,0,train
2074,1,calib
2075,0,train
2076,0,test
2077,0,train
2078,0,test
2079,0,train
2080,0,train
2081,0,train
